"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Color","CCT (K)","Flux @ 85°C, Current - Test","Flux @ 25°C, Current - Test","Current - Test","Voltage - Forward (Vf) (Typ)","Lumens/Watt @ Current - Test","CRI (Color Rendering Index)","Current - Max","Viewing Angle","Mounting Type","Package / Case"
"http://www.luminus.com/products/Luminus_MP3030_Datasheet.pdf","http://media.digikey.com/Photos/Luminus%20Devices%20Photo/Xnova%203030%20SERIES.jpg","1214-1223-1-ND","MP-3030-2200-30-80","Luminus Devices Inc.","LED XNOVA WARM WHITE 3000K 1212",8430,0,"0.47720",25,1,"Cut Tape (CT)","MP-3030","White, Warm","3000K (Typ)","-","107 lm (Typ)","150mA","6V","119 lm/W","80","240mA","110°","Surface Mount","1212 (3030 Metric)"
"http://www.luminus.com/products/Luminus_MP3030_Datasheet.pdf","http://media.digikey.com/Photos/Luminus%20Devices%20Photo/Xnova%203030%20SERIES.jpg","1214-1223-6-ND","MP-3030-2200-30-80","Luminus Devices Inc.","LED XNOVA WARM WHITE 3000K 1212",8430,0,"Calculate",25,1,"Digi-Reel®","MP-3030","White, Warm","3000K (Typ)","-","107 lm (Typ)","150mA","6V","119 lm/W","80","240mA","110°","Surface Mount","1212 (3030 Metric)"
"http://www.luminus.com/products/Luminus_MP3030_Datasheet.pdf","http://media.digikey.com/Photos/Luminus%20Devices%20Photo/Xnova%203030%20SERIES.jpg","1214-1224-1-ND","MP-3030-2200-40-80","Luminus Devices Inc.","LED XNOVA NEUTRAL WHT 4000K 1212",9131,0,"0.47720",25,1,"Cut Tape (CT)","MP-3030","White, Neutral","4000K (Typ)","-","114 lm (Typ)","150mA","6V","127 lm/W","80","240mA","110°","Surface Mount","1212 (3030 Metric)"
"http://www.luminus.com/products/Luminus_MP3030_Datasheet.pdf","http://media.digikey.com/Photos/Luminus%20Devices%20Photo/Xnova%203030%20SERIES.jpg","1214-1224-6-ND","MP-3030-2200-40-80","Luminus Devices Inc.","LED XNOVA NEUTRAL WHT 4000K 1212",9131,0,"Calculate",25,1,"Digi-Reel®","MP-3030","White, Neutral","4000K (Typ)","-","114 lm (Typ)","150mA","6V","127 lm/W","80","240mA","110°","Surface Mount","1212 (3030 Metric)"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201504/Data_Sheet_LM561B_Rev.8.0.pdf","http://media.digikey.com/Photos/Samsung%20Photos/SPMWHT541MD5WAxxxx.jpg","1510-1025-1-ND","SPMWHT541MD5WAWMS3","Samsung Semiconductor, Inc.","LED LM561B WARM WHITE 2700K 4SMD",11018,0,"0.45160",25,1,"Cut Tape (CT)","LM561B","White, Warm","2700K","-","29 lm (28 lm ~ 30 lm)","65mA","2.95V","151 lm/W","80","150mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201504/Data_Sheet_LM561B_Rev.8.0.pdf","http://media.digikey.com/Photos/Samsung%20Photos/SPMWHT541MD5WAxxxx.jpg","1510-1025-6-ND","SPMWHT541MD5WAWMS3","Samsung Semiconductor, Inc.","LED LM561B WARM WHITE 2700K 4SMD",11018,0,"Calculate",25,1,"Digi-Reel®","LM561B","White, Warm","2700K","-","29 lm (28 lm ~ 30 lm)","65mA","2.95V","151 lm/W","80","150mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTW-Z5630SZL57_VerA.pdf","http://media.digikey.com/Photos/Lite%20On%20Photos/LTW-Z.jpg","160-2062-1-ND","LTW-Z5630SZL57","Lite-On Inc.","LED COOL WHITE 5700K 80CRI 4SMD",9075,0,"0.47200",25,1,"Cut Tape (CT)","-","White, Cool","5700K","-","42 lm (34 lm ~ 51 lm)","120mA","3.2V","109 lm/W","80","150mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTW-Z5630SZL57_VerA.pdf","http://media.digikey.com/Photos/Lite%20On%20Photos/LTW-Z.jpg","160-2062-6-ND","LTW-Z5630SZL57","Lite-On Inc.","LED COOL WHITE 5700K 80CRI 4SMD",9075,0,"Calculate",25,1,"Digi-Reel®","-","White, Cool","5700K","-","42 lm (34 lm ~ 51 lm)","120mA","3.2V","109 lm/W","80","150mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTW-Z5630SZL30_VerA.pdf","http://media.digikey.com/Photos/Lite%20On%20Photos/LTW-Z.jpg","160-2059-1-ND","LTW-Z5630SZL30","Lite-On Inc.","LED WARM WHITE 3000K 80CRI 4SMD",5167,0,"0.47200",25,1,"Cut Tape (CT)","-","White, Warm","3000K","-","39 lm (31 lm ~ 47 lm)","120mA","3.2V","102 lm/W","80","150mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTW-Z5630SZL30_VerA.pdf","http://media.digikey.com/Photos/Lite%20On%20Photos/LTW-Z.jpg","160-2059-6-ND","LTW-Z5630SZL30","Lite-On Inc.","LED WARM WHITE 3000K 80CRI 4SMD",5167,0,"Calculate",25,1,"Digi-Reel®","-","White, Warm","3000K","-","39 lm (31 lm ~ 47 lm)","120mA","3.2V","102 lm/W","80","150mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201402/Data_Sheet_LM561B_High_CRI_Rev.001.pdf","http://media.digikey.com/Photos/Samsung%20Photos/SPMWHT541MD5WAxxxx.jpg","1510-1038-1-ND","SPMWHT541MD7WAU0S0","Samsung Semiconductor, Inc.","LED LM561B WARM WHITE 3500K 4SMD",51685,0,"0.48800",25,1,"Cut Tape (CT)","LM561B","White, Warm","3500K","-","25 lm (22 lm ~ 28 lm)","65mA","2.95V","130 lm/W","90","150mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201402/Data_Sheet_LM561B_High_CRI_Rev.001.pdf","http://media.digikey.com/Photos/Samsung%20Photos/SPMWHT541MD5WAxxxx.jpg","1510-1038-6-ND","SPMWHT541MD7WAU0S0","Samsung Semiconductor, Inc.","LED LM561B WARM WHITE 3500K 4SMD",51685,0,"Calculate",25,1,"Digi-Reel®","LM561B","White, Warm","3500K","-","25 lm (22 lm ~ 28 lm)","65mA","2.95V","130 lm/W","90","150mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201402/Data_Sheet_LM561B_High_CRI_Rev.001.pdf","http://media.digikey.com/Photos/Samsung%20Photos/SPMWHT541MD5WAxxxx.jpg","1510-1040-1-ND","SPMWHT541MD7WAT0S0","Samsung Semiconductor, Inc.","LED LM561B NEU WHITE 4000K 4SMD",7161,0,"0.48800",25,1,"Cut Tape (CT)","LM561B","White, Neutral","4000K","-","26 lm (23 lm ~ 29 lm)","65mA","2.95V","136 lm/W","90","150mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201402/Data_Sheet_LM561B_High_CRI_Rev.001.pdf","http://media.digikey.com/Photos/Samsung%20Photos/SPMWHT541MD5WAxxxx.jpg","1510-1040-6-ND","SPMWHT541MD7WAT0S0","Samsung Semiconductor, Inc.","LED LM561B NEU WHITE 4000K 4SMD",7161,0,"Calculate",25,1,"Digi-Reel®","LM561B","White, Neutral","4000K","-","26 lm (23 lm ~ 29 lm)","65mA","2.95V","136 lm/W","90","150mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201505/Data_Sheet_LM362A_Rev.008.pdf","http://media.digikey.com/Photos/Samsung%20Photos/SPMWHT325ADxxxxxxx.jpg","1510-1049-1-ND","SPMWHT325AD5YBTMS0","Samsung Semiconductor, Inc.","LED LM362A NEU WHITE 4000K 2SMD",38305,0,"0.48440",25,1,"Cut Tape (CT)","LM362A","White, Neutral","4000K","-","70 lm (55 lm ~ 85 lm)","100mA","5.96V","117 lm/W","80","200mA","120°","Surface Mount","2-SMD, No Lead"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201505/Data_Sheet_LM362A_Rev.008.pdf","http://media.digikey.com/Photos/Samsung%20Photos/SPMWHT325ADxxxxxxx.jpg","1510-1049-6-ND","SPMWHT325AD5YBTMS0","Samsung Semiconductor, Inc.","LED LM362A NEU WHITE 4000K 2SMD",38305,0,"Calculate",25,1,"Digi-Reel®","LM362A","White, Neutral","4000K","-","70 lm (55 lm ~ 85 lm)","100mA","5.96V","117 lm/W","80","200mA","120°","Surface Mount","2-SMD, No Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1094-1-ND","MXA8-PW35-0000","Lumileds","LED LUXEON WARM WHITE 3500K 2SMD",10493,0,"0.43840",25,1,"Cut Tape (CT)","LUXEON 3535L","White, Warm","3500K","-","40 lm (Typ)","100mA","3.05V","131 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1094-6-ND","MXA8-PW35-0000","Lumileds","LED LUXEON WARM WHITE 3500K 2SMD",10493,0,"Calculate",25,1,"Digi-Reel®","LUXEON 3535L","White, Warm","3500K","-","40 lm (Typ)","100mA","3.05V","131 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1092-1-ND","MXA8-PW27-0000","Lumileds","LED LUXEON WARM WHITE 2700K 2SMD",5600,0,"0.43840",25,1,"Cut Tape (CT)","LUXEON 3535L","White, Warm","2700K","-","38 lm (Typ)","100mA","3.05V","125 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1092-6-ND","MXA8-PW27-0000","Lumileds","LED LUXEON WARM WHITE 2700K 2SMD",5600,0,"Calculate",25,1,"Digi-Reel®","LUXEON 3535L","White, Warm","2700K","-","38 lm (Typ)","100mA","3.05V","125 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1093-1-ND","MXA8-PW30-0000","Lumileds","LED LUXEON WARM WHITE 3000K 2SMD",7367,0,"0.43840",25,1,"Cut Tape (CT)","LUXEON 3535L","White, Warm","3000K","-","39 lm (Typ)","100mA","3.05V","128 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1093-6-ND","MXA8-PW30-0000","Lumileds","LED LUXEON WARM WHITE 3000K 2SMD",7367,0,"Calculate",25,1,"Digi-Reel®","LUXEON 3535L","White, Warm","3000K","-","39 lm (Typ)","100mA","3.05V","128 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1445-1-ND","MXA8-PW22-0000","Lumileds","LED LUXEON WARM WHITE 2200K 2SMD",6027,0,"0.48200",25,1,"Cut Tape (CT)","LUXEON 3535L","White, Warm","2200K","-","30 lm (Typ)","100mA","3.05V","98 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/402/DS203-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MXA8-PW27-0000.JPG","1416-1445-6-ND","MXA8-PW22-0000","Lumileds","LED LUXEON WARM WHITE 2200K 2SMD",6027,0,"Calculate",25,1,"Digi-Reel®","LUXEON 3535L","White, Warm","2200K","-","30 lm (Typ)","100mA","3.05V","98 lm/W","80","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://optoelectronics.liteon.com/upload/media/light/Datasheet/LTW-3030AZL%20Series%20Data%20Sheet_20140707.pdf","http://media.digikey.com/Photos/Lite%20On%20Photos/LTW-3030AZLxx.JPG","160-2159-1-ND","LTW-3030AZL57","Lite-On Inc.","LED AZL COOL WHITE 5700K 2SMD",2962,0,"0.62900",25,1,"Cut Tape (CT)","AZL","White, Cool","5700K","-","116 lm (100 lm ~ 132 lm)","150mA","6.3V","123 lm/W","80","200mA","120°","Surface Mount","2-SMD, No Lead"
"http://optoelectronics.liteon.com/upload/media/light/Datasheet/LTW-3030AZL%20Series%20Data%20Sheet_20140707.pdf","http://media.digikey.com/Photos/Lite%20On%20Photos/LTW-3030AZLxx.JPG","160-2159-6-ND","LTW-3030AZL57","Lite-On Inc.","LED AZL COOL WHITE 5700K 2SMD",2962,0,"Calculate",25,1,"Digi-Reel®","AZL","White, Cool","5700K","-","116 lm (100 lm ~ 132 lm)","150mA","6.3V","123 lm/W","80","200mA","120°","Surface Mount","2-SMD, No Lead"
"http://www.qt-brightek.com/datasheet/QBHP686-IWK-XX.pdf","http://media.digikey.com/Photos/QT%20Brightek%20Photos/MFG_QBHP686-IWK-XX.jpg","1516-1052-1-ND","QBHP686-IWK-WW","QT Brightek (QTB)","LED WARM WHITE 3000K 80CRI 2PLCC",3169,0,"0.53760",25,1,"Cut Tape (CT)","-","White, Warm","3000K (2760K ~ 3260K)","-","18 lm (Typ)","60mA","3.2V","94 lm/W","80","75mA","-","Surface Mount","2-PLCC"
"http://www.qt-brightek.com/datasheet/QBHP686-IWK-XX.pdf","http://media.digikey.com/Photos/QT%20Brightek%20Photos/MFG_QBHP686-IWK-XX.jpg","1516-1052-6-ND","QBHP686-IWK-WW","QT Brightek (QTB)","LED WARM WHITE 3000K 80CRI 2PLCC",3169,0,"Calculate",25,1,"Digi-Reel®","-","White, Warm","3000K (2760K ~ 3260K)","-","18 lm (Typ)","60mA","3.2V","94 lm/W","80","75mA","-","Surface Mount","2-PLCC"
"http://www.lumileds.com/uploads/458/DS207-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON30302D.jpg","1416-1209-1-ND","L130-2780003000W21","Lumileds","LED LUXEON WARM WHITE 2700K 2SMD",26878,0,"0.53880",25,1,"Cut Tape (CT)","LUXEON 3030 2D","White, Warm","2700K","-","84 lm (Typ)","120mA","6.1V","115 lm/W","80","240mA","-","Surface Mount","2-SMD, No Lead"
"http://www.lumileds.com/uploads/458/DS207-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON30302D.jpg","1416-1209-6-ND","L130-2780003000W21","Lumileds","LED LUXEON WARM WHITE 2700K 2SMD",26878,0,"Calculate",25,1,"Digi-Reel®","LUXEON 3030 2D","White, Warm","2700K","-","84 lm (Typ)","120mA","6.1V","115 lm/W","80","240mA","-","Surface Mount","2-SMD, No Lead"
"http://www.lumileds.com/uploads/458/DS207-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON30302D.jpg","1416-1215-1-ND","L130-6580003000W21","Lumileds","LED LUXEON COOL WHITE 6500K 2SMD",11266,0,"0.53880",25,1,"Cut Tape (CT)","LUXEON 3030 2D","White, Cool","6500K","-","97 lm (Typ)","120mA","6.1V","133 lm/W","80","240mA","-","Surface Mount","2-SMD, No Lead"
"http://www.lumileds.com/uploads/458/DS207-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON30302D.jpg","1416-1215-6-ND","L130-6580003000W21","Lumileds","LED LUXEON COOL WHITE 6500K 2SMD",11266,0,"Calculate",25,1,"Digi-Reel®","LUXEON 3030 2D","White, Cool","6500K","-","97 lm (Typ)","120mA","6.1V","133 lm/W","80","240mA","-","Surface Mount","2-SMD, No Lead"
"http://www.lumileds.com/uploads/458/DS207-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON30302D.jpg","1416-1213-1-ND","L130-5080003000W21","Lumileds","LED LUXEON COOL WHITE 5000K 2SMD",9660,0,"0.53880",25,1,"Cut Tape (CT)","LUXEON 3030 2D","White, Cool","5000K","-","96 lm (Typ)","120mA","6.1V","131 lm/W","80","240mA","-","Surface Mount","2-SMD, No Lead"
"http://www.lumileds.com/uploads/458/DS207-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON30302D.jpg","1416-1213-6-ND","L130-5080003000W21","Lumileds","LED LUXEON COOL WHITE 5000K 2SMD",9660,0,"Calculate",25,1,"Digi-Reel®","LUXEON 3030 2D","White, Cool","5000K","-","96 lm (Typ)","120mA","6.1V","131 lm/W","80","240mA","-","Surface Mount","2-SMD, No Lead"
"http://www.lumileds.com/uploads/408/DS204-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON3535-2D.jpg","1416-1245-1-ND","MXC9-PW40-0000","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",11517,0,"0.55200",25,1,"Cut Tape (CT)","LUXEON 3535 2D","White, Neutral","4000K","-","65 lm (Typ)","100mA","6.1V","107 lm/W","90","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/408/DS204-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON3535-2D.jpg","1416-1245-6-ND","MXC9-PW40-0000","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",11517,0,"Calculate",25,1,"Digi-Reel®","LUXEON 3535 2D","White, Neutral","4000K","-","65 lm (Typ)","100mA","6.1V","107 lm/W","90","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/408/DS204-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON3535-2D.jpg","1416-1242-1-ND","MXC9-PW27-0000","Lumileds","LED LUXEON WARM WHITE 2700K 2SMD",8749,0,"0.55200",25,1,"Cut Tape (CT)","LUXEON 3535 2D","White, Warm","2700K","-","61 lm (Typ)","100mA","6.1V","100 lm/W","90","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/408/DS204-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON3535-2D.jpg","1416-1242-6-ND","MXC9-PW27-0000","Lumileds","LED LUXEON WARM WHITE 2700K 2SMD",8749,0,"Calculate",25,1,"Digi-Reel®","LUXEON 3535 2D","White, Warm","2700K","-","61 lm (Typ)","100mA","6.1V","100 lm/W","90","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/408/DS204-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON3535-2D.jpg","1416-1244-1-ND","MXC9-PW35-0000","Lumileds","LED LUXEON WARM WHITE 3500K 2SMD",9696,0,"0.55200",25,1,"Cut Tape (CT)","LUXEON 3535 2D","White, Warm","3500K","-","62 lm (Typ)","100mA","6.1V","102 lm/W","90","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.lumileds.com/uploads/408/DS204-pdf","http://media.digikey.com/Photos/Lumileds/MFG_LUXEON3535-2D.jpg","1416-1244-6-ND","MXC9-PW35-0000","Lumileds","LED LUXEON WARM WHITE 3500K 2SMD",9696,0,"Calculate",25,1,"Digi-Reel®","LUXEON 3535 2D","White, Warm","3500K","-","62 lm (Typ)","100mA","6.1V","102 lm/W","90","200mA","115°","Surface Mount","2-SMD, Flat Lead"
"http://www.seoulsemicon.com/_upload/Goods_Spec/STW9Q14C(0).pdf","http://media.digikey.com/Photos/Seoul%20Semi/Acrich-Series-LED-SMD-COOL-WHITE.jpg","897-1187-1-ND","STW9Q14C-T0U7-EA","Seoul Semiconductor Inc.","LED ACRICH NEU WHITE 4000K 2211",6965,0,"0.59120",25,1,"Cut Tape (CT)","Acrich","White, Neutral","4000K (3700K ~ 4200K)","-","31 lm (Typ)","100mA","3.15V","98 lm/W","90","160mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://www.seoulsemicon.com/_upload/Goods_Spec/STW9Q14C(0).pdf","http://media.digikey.com/Photos/Seoul%20Semi/Acrich-Series-LED-SMD-COOL-WHITE.jpg","897-1187-6-ND","STW9Q14C-T0U7-EA","Seoul Semiconductor Inc.","LED ACRICH NEU WHITE 4000K 2211",6965,0,"Calculate",25,1,"Digi-Reel®","Acrich","White, Neutral","4000K (3700K ~ 4200K)","-","31 lm (Typ)","100mA","3.15V","98 lm/W","90","160mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://www.seoulsemicon.com/_upload/Goods_Spec/STW9Q14C(0).pdf","http://media.digikey.com/Photos/Seoul%20Semi/Acrich-Series-LED-SMD-COOL-WHITE.jpg","897-1189-1-ND","STW9Q14C-T0U0-GA","Seoul Semiconductor Inc.","LED ACRICH WARM WHITE 3000K 2211",9654,0,"0.59120",25,1,"Cut Tape (CT)","Acrich","White, Warm","3000K (2900K ~ 3200K)","-","33 lm (32 lm ~ 34 lm)","100mA","3.15V","105 lm/W","90","160mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://www.seoulsemicon.com/_upload/Goods_Spec/STW9Q14C(0).pdf","http://media.digikey.com/Photos/Seoul%20Semi/Acrich-Series-LED-SMD-COOL-WHITE.jpg","897-1189-6-ND","STW9Q14C-T0U0-GA","Seoul Semiconductor Inc.","LED ACRICH WARM WHITE 3000K 2211",9654,0,"Calculate",25,1,"Digi-Reel®","Acrich","White, Warm","3000K (2900K ~ 3200K)","-","33 lm (32 lm ~ 34 lm)","100mA","3.15V","105 lm/W","90","160mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/HB/Data%20Sheets/CLA1BWKWMKW.pdf","http://media.digikey.com/Photos/Cree%20Photos/CLA1B-MKW-XD0F0E63.JPG","CLA1B-MKW-XD0F0E63CT-ND","CLA1B-MKW-XD0F0E63","Cree Inc.","LED CLA1B WARM WHT 80CRI 4LCC",9477,0,"0.45000",25,1,"Cut Tape (CT)","CLA1B-WKW/MKW","White, Warm","-","-","10 lm (6 lm ~ 14 lm)","30mA","3.2V","39 lm/W","80","80mA","120°","Surface Mount","4-PLCC"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/HB/Data%20Sheets/CLA1BWKWMKW.pdf","http://media.digikey.com/Photos/Cree%20Photos/CLA1B-MKW-XD0F0E63.JPG","CLA1B-MKW-XD0F0E63DKR-ND","CLA1B-MKW-XD0F0E63","Cree Inc.","LED CLA1B WARM WHT 80CRI 4LCC",9477,0,"Calculate",25,1,"Digi-Reel®","CLA1B-WKW/MKW","White, Warm","-","-","10 lm (6 lm ~ 14 lm)","30mA","3.2V","39 lm/W","80","80mA","120°","Surface Mount","4-PLCC"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/HB/Data%20Sheets/CLA1BWKWMKW.pdf","http://media.digikey.com/Photos/Cree%20Photos/CLA1B-MKW-XD0F0E73.JPG","CLA1B-MKW-XD0F0E73CT-ND","CLA1B-MKW-XD0F0E73","Cree Inc.","LED CLA1B WARM WHT 80CRI 4LCC",4439,0,"0.45000",25,1,"Cut Tape (CT)","CLA1B-WKW/MKW","White, Warm","-","-","10 lm (6 lm ~ 14 lm)","30mA","3.2V","39 lm/W","80","80mA","120°","Surface Mount","4-PLCC"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/HB/Data%20Sheets/CLA1BWKWMKW.pdf","http://media.digikey.com/Photos/Cree%20Photos/CLA1B-MKW-XD0F0E73.JPG","CLA1B-MKW-XD0F0E73DKR-ND","CLA1B-MKW-XD0F0E73","Cree Inc.","LED CLA1B WARM WHT 80CRI 4LCC",4439,0,"Calculate",25,1,"Digi-Reel®","CLA1B-WKW/MKW","White, Warm","-","-","10 lm (6 lm ~ 14 lm)","30mA","3.2V","39 lm/W","80","80mA","120°","Surface Mount","4-PLCC"
"http://www.semicon.panasonic.co.jp/ds4/LNJ03004BDD1_E.pdf","http://media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_LNJ03004xxD1.jpg","P16843CT-ND","LNJ03004BDD1","Panasonic Electronic Components","LED COOL WHITE 6500K 82CRI 1212",4581,0,"0.63600",25,1,"Cut Tape (CT)","-","White, Cool","6500K","-","26 lm (22 lm ~ 30 lm)","60mA","2.95V","147 lm/W","82 (Typ)","120mA","-","Surface Mount","1212 (3030 Metric)"
"http://www.semicon.panasonic.co.jp/ds4/LNJ03004BDD1_E.pdf","http://media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_LNJ03004xxD1.jpg","P16843DKR-ND","LNJ03004BDD1","Panasonic Electronic Components","LED COOL WHITE 6500K 82CRI 1212",4581,0,"Calculate",25,1,"Digi-Reel®","-","White, Cool","6500K","-","26 lm (22 lm ~ 30 lm)","60mA","2.95V","147 lm/W","82 (Typ)","120mA","-","Surface Mount","1212 (3030 Metric)"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMLB.pdf","http://media.digikey.com/Photos/Cree%20Photos/ML-B.jpg","MLBAWT-A1-0000-000VE7CT-ND","MLBAWT-A1-0000-000VE7","Cree Inc.","LED XLAMP WARM WHITE 3000K 4SMD",4955,0,"0.58000",25,1,"Cut Tape (CT)","XLamp® ML-B","White, Warm","3000K","-","21 lm (18 lm ~ 24 lm)","80mA","3.3V","80 lm/W","80 (Typ)","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMLB.pdf","http://media.digikey.com/Photos/Cree%20Photos/ML-B.jpg","MLBAWT-A1-0000-000VE7DKR-ND","MLBAWT-A1-0000-000VE7","Cree Inc.","LED XLAMP WARM WHITE 3000K 4SMD",4955,0,"Calculate",25,1,"Digi-Reel®","XLamp® ML-B","White, Warm","3000K","-","21 lm (18 lm ~ 24 lm)","80mA","3.3V","80 lm/W","80 (Typ)","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.seoulsemicon.com/_upload/Goods_Spec/STW8C2SA(2).pdf","http://media.digikey.com/Photos/Seoul%20Semi/MFG_STW8C2SA.jpg","897-1192-1-ND","STW8C2SA-K21K26-BA","Seoul Semiconductor Inc.","LED ACRICH COOL WHITE 5600K 2SMD",11738,0,"0.71680",25,1,"Cut Tape (CT)","Acrich","White, Cool","5600K (5300K ~ 6000K)","-","73 lm (Typ)","100mA","6.3V","116 lm/W","80","200mA","120°","Surface Mount","2-SMD, No Lead"
"http://www.seoulsemicon.com/_upload/Goods_Spec/STW8C2SA(2).pdf","http://media.digikey.com/Photos/Seoul%20Semi/MFG_STW8C2SA.jpg","897-1192-6-ND","STW8C2SA-K21K26-BA","Seoul Semiconductor Inc.","LED ACRICH COOL WHITE 5600K 2SMD",11738,0,"Calculate",25,1,"Digi-Reel®","Acrich","White, Cool","5600K (5300K ~ 6000K)","-","73 lm (Typ)","100mA","6.3V","116 lm/W","80","200mA","120°","Surface Mount","2-SMD, No Lead"
